Company,Type,OpSys,CPU,GPU,Ram,Weight,Touchscreen,ClockSpeed,HDD,SSD,PPI,Display,Price
HP,Notebook,Windows,Inteli7,IntelHD,8,1.84,0,2.7,0.0,0.256,192.30769230769232,NonIPSFullHD,64948.32
HP,Notebook,Windows,Inteli3,IntelHD,4,2.1,0,2.4,0.5,0.0,136.7948717948718,NonIPS,35616.6144
Acer,Notebook,Windows,IntelCeleron,IntelHD,4,1.6,0,1.1,0.0,0.0,214.28571428571428,NonIPSFullHD,17529.12
MSI,Gaming,Windows,Inteli7,NvidiaGeForce,16,4.14,0,2.7,1.024,0.128,173.41040462427745,NonIPSFullHD,117162.72
Dell,Notebook,Linux,Inteli3,AMDRadeon,4,2.18,0,2.0,1.024,0.0,136.7948717948718,NonIPS,24775.2
MSI,Gaming,Windows,Inteli7,NvidiaGeForce,16,1.8,0,2.8,2.048,0.256,384.61538461538464,NonIPS4KUltraHD,122490.72
Toshiba,Notebook,Windows,Inteli7,IntelHD,8,2.2,0,2.5,0.0,0.256,192.30769230769232,IPSFullHD,74538.72
Lenovo,Notebook,Windows,Inteli5,IntelHD,6,2.4,0,2.5,1.024,0.0,192.30769230769232,NonIPSFullHD,30049.92
Lenovo,2 in 1 Convertible,Windows,Inteli7,IntelHD,8,2.0,1,2.8,0.0,0.256,192.30769230769232,IPSFullHD,69210.72
Acer,Notebook,Windows,IntelPentium,IntelHD,4,1.6,0,1.6,0.0,0.0,152.42857142857142,NonIPS,18594.72
Lenovo,Notebook,Windows,IntelXeon,NvidiaQuadro,32,2.5,0,3.1,0.0,1.0,384.61538461538464,IPS4KUltraHD,261018.72
Dell,Gaming,Windows,Inteli7,NvidiaGeForce,16,2.59,0,2.6,1.024,0.0,192.30769230769232,NonIPSFullHD,46833.6528
Dell,Notebook,Linux,Inteli3,IntelHD,4,2.18,0,2.0,1.024,0.0,136.7948717948718,NonIPS,23650.992
Dell,Notebook,Linux,Inteli3,IntelHD,4,2.25,0,2.0,1.024,0.0,136.7948717948718,NonIPS,19127.52
Dell,Notebook,Linux,Inteli5,IntelHD,4,1.93,0,2.6,0.5,0.0,136.7948717948718,NonIPS,46300.32
Asus,Gaming,Windows,Inteli7,NvidiaGeForce,8,3.0,0,2.8,1.024,0.128,173.41040462427745,NonIPSFullHD,62231.04
Dell,Notebook,Linux,Inteli5,AMDRadeon,4,2.18,0,2.5,0.0,0.128,192.30769230769232,NonIPSFullHD,30316.32
HP,Ultrabook,Windows,Inteli7,IntelHD,8,1.84,0,2.7,0.0,0.512,192.30769230769232,NonIPSFullHD,74005.92
MSI,Gaming,Windows,Inteli7,NvidiaGeForce,16,2.94,0,2.8,1.024,0.256,192.30769230769232,NonIPSFullHD,120831.5808
Acer,2 in 1 Convertible,Chrome,IntelCeleron,IntelHD,4,1.25,1,1.6,0.0,0.0,183.9655172413793,IPS,20193.12
HP,Notebook,Windows,Inteli5,IntelHD,8,2.31,0,2.6,0.0,0.256,152.42857142857142,NonIPS,59886.72
Lenovo,Notebook,Windows,Inteli5,IntelHD,8,1.65,0,2.3,0.0,0.256,214.28571428571428,NonIPSFullHD,78055.2
Dell,Notebook,Windows,Inteli5,AMDRadeon,4,2.2,0,1.6,1.024,0.0,192.30769230769232,NonIPSFullHD,41345.28
others,Notebook,Windows,Inteli5,IntelHD,8,2.2,0,2.5,0.0,0.256,136.7948717948718,NonIPS,42570.72
HP,Notebook,Windows,Inteli5,IntelHD,4,1.88,0,2.3,0.5,0.0,136.7948717948718,NonIPS,49656.96
Lenovo,Notebook,Windows,Inteli7,NvidiaGeForce,8,2.2,0,2.7,1.024,0.0,192.30769230769232,NonIPSFullHD,47898.72
others,Notebook,Windows,IntelAtom,IntelHD,2,1.4,0,1.44,0.0,0.0,214.28571428571428,NonIPSFullHD,12733.92
Lenovo,Notebook,Others,Inteli5,IntelHD,4,2.2,0,2.5,0.0,0.128,192.30769230769232,NonIPSFullHD,24935.04
Asus,2 in 1 Convertible,Windows,Inteli5,IntelHD,6,1.5,1,2.5,1.024,0.0,225.56390977443607,NonIPSFullHD,34046.4528
Dell,Notebook,Windows,Inteli7,NvidiaGeForce,8,2.0,0,2.8,0.0,0.256,192.30769230769232,NonIPSFullHD,96969.6
Asus,Ultrabook,Windows,Inteli7,IntelHD,16,1.1,0,2.7,0.0,0.512,214.28571428571428,NonIPSFullHD,101232.0
Dell,Gaming,Windows,Inteli7,NvidiaGeForce,16,2.62,0,2.8,1.024,0.256,192.30769230769232,NonIPSFullHD,78801.12
Lenovo,Notebook,Windows,Inteli5,IntelHD,4,1.8,0,1.6,0.0,0.256,192.30769230769232,NonIPSFullHD,44169.12
Lenovo,Notebook,Windows,Inteli3,NvidiaGeForce,4,2.2,0,2.0,1.024,0.0,192.30769230769232,NonIPSFullHD,30849.12
Asus,Notebook,Windows,IntelCeleron,IntelHD,8,2.0,0,1.1,1.024,0.0,136.7948717948718,NonIPS,21258.72
Asus,Notebook,Windows,Inteli5,NvidiaGeForce,8,1.99,0,2.5,1.024,0.0,192.30769230769232,NonIPSFullHD,48304.7136
Dell,Ultrabook,Windows,Inteli5,IntelHD,8,1.23,1,1.6,0.0,0.256,375.9398496240601,NonIPSQuadHD+,99580.32
Lenovo,Notebook,Windows,IntelCeleron,IntelHD,2,1.42,0,1.6,0.0,0.0,152.42857142857142,NonIPS,13266.72
Lenovo,2 in 1 Convertible,Windows,Inteli7,IntelHD,8,1.37,1,2.7,0.0,0.256,225.56390977443607,IPSFullHD,93635.3376
Dell,Notebook,Windows,Inteli7,NvidiaGeForce,16,2.06,1,2.8,0.0,1.0,384.61538461538464,NonIPS4KUltraHD,127818.72
Lenovo,Gaming,Windows,Inteli7,NvidiaGeForce,8,2.5,0,2.8,1.024,0.128,192.30769230769232,IPSFullHD,59087.52
HP,Notebook,Windows,AmdA,AMDRadeon,8,2.6,0,3.0,1.024,0.0,147.05882352941177,NonIPS,27753.552
Lenovo,Ultrabook,Windows,Inteli7,IntelHD,16,1.14,0,2.7,0.0,0.512,214.28571428571428,IPSFullHD,130536.0
Asus,Gaming,Others,Inteli7,NvidiaGeForce,8,2.5,0,2.8,1.024,0.0,192.30769230769232,IPSFullHD,62284.32
Acer,Notebook,Windows,Inteli3,IntelHD,4,2.4,0,2.0,0.5,0.0,136.7948717948718,NonIPS,23976.0
Lenovo,Notebook,Windows,IntelCeleron,IntelHD,4,1.43,0,1.6,0.0,0.0,152.42857142857142,NonIPS,14598.72
Acer,Ultrabook,Windows,Inteli5,IntelHD,8,1.8,0,2.5,0.0,0.256,214.28571428571428,IPSFullHD,48964.32
others,Gaming,Windows,Inteli7,NvidiaGeForce,16,1.95,0,2.8,0.0,0.256,214.28571428571428,NonIPSFullHD,138474.72
Toshiba,Notebook,Windows,Inteli5,IntelHD,8,1.2,0,2.3,0.0,0.256,225.56390977443607,NonIPSFullHD,64628.64
Lenovo,Ultrabook,Windows,Inteli7,IntelHD,8,1.36,0,2.7,0.0,0.256,240.0,IPSFullHD,84395.52
Asus,Gaming,Windows,Inteli7,NvidiaGeForce,32,3.8,0,2.7,0.0,0.512,173.41040462427745,IPSFullHD,149130.72
Acer,Gaming,Linux,Inteli5,NvidiaGeForce,8,2.4,0,2.5,1.024,0.0,192.30769230769232,NonIPSFullHD,37775.52
Dell,Ultrabook,Windows,Inteli5,IntelHD,8,1.2,0,1.6,0.0,0.256,225.56390977443607,NonIPSFullHD,77250.672
MSI,Gaming,Windows,Inteli7,NvidiaGeForce,8,2.2,0,2.8,1.024,0.128,192.30769230769232,NonIPSFullHD,63499.10399999999
HP,Notebook,Others,Inteli3,IntelHD,4,1.86,0,2.0,0.5,0.0,136.7948717948718,NonIPS,19441.872
Toshiba,Notebook,Windows,Inteli5,IntelHD,8,2.0,0,2.5,0.5,0.0,192.30769230769232,IPSFullHD,56689.92
Dell,Notebook,Windows,Inteli7,AMDRadeon,8,2.2,0,1.8,0.0,0.256,192.30769230769232,NonIPSFullHD,48964.32
Dell,Notebook,Windows,Inteli7,AMDRadeon,16,2.2,0,1.8,2.048,0.256,192.30769230769232,NonIPSFullHD,60472.8
Lenovo,Gaming,Windows,Inteli7,NvidiaGeForce,8,3.31,0,2.6,1.024,0.128,192.30769230769232,IPSFullHD,63722.88
Dell,Gaming,Windows,Inteli7,NvidiaGeForce,32,4.42,0,2.8,1.024,0.512,346.8208092485549,IPS4KUltraHD,167691.8736
Dell,Notebook,Windows,Inteli5,IntelHD,8,1.56,0,2.4,0.0,0.256,214.28571428571428,NonIPSFullHD,65481.12
Lenovo,Notebook,Windows,IntelCeleron,IntelHD,4,2.2,0,1.1,0.5,0.0,136.7948717948718,NonIPS,22324.32
Lenovo,Notebook,Windows,Inteli5,IntelHD,4,2.2,0,2.3,0.5,0.0,192.30769230769232,NonIPSFullHD,28504.8
HP,Notebook,Windows,Inteli3,AMDRadeon,6,2.04,0,2.0,1.024,0.0,192.30769230769232,NonIPS,28717.92
MSI,Gaming,Windows,Inteli7,NvidiaGeForce,8,2.7,0,2.8,1.024,0.128,173.41040462427745,NonIPSFullHD,79215.1056
Toshiba,Notebook,Windows,Inteli3,IntelHD,4,2.1,0,2.1,0.0,0.128,136.7948717948718,NonIPS,26533.44
Dell,Notebook,Windows,Inteli5,IntelHD,8,2.06,0,2.5,1.024,0.0,192.30769230769232,NonIPSFullHD,50882.4
HP,Notebook,Windows,Inteli7,AMDRadeon,8,2.1,0,2.7,1.024,0.0,192.30769230769232,NonIPSFullHD,39693.6
Toshiba,Notebook,Windows,Inteli5,IntelHD,8,2.0,0,2.5,0.0,0.256,192.30769230769232,IPSFullHD,67026.23999999999
Acer,Notebook,Linux,Inteli3,IntelHD,4,2.1,0,2.0,0.0,0.128,136.7948717948718,NonIPS,21951.36
others,Ultrabook,Windows,Inteli7,IntelIris,8,1.252,1,2.8,0.0,0.256,278.51851851851853,NonIPS,99519.048
Lenovo,Notebook,Windows,Inteli5,AMDRadeon,8,1.9,0,2.5,1.024,0.128,192.30769230769232,NonIPSFullHD,43580.376
Lenovo,2 in 1 Convertible,Windows,Inteli5,IntelHD,8,1.3,1,2.5,0.0,0.256,225.56390977443607,IPSFullHD,55091.52
Lenovo,Notebook,Windows,AmdE,AMDRadeon,4,2.2,0,2.2,0.0,0.128,136.7948717948718,NonIPS,18594.72
HP,2 in 1 Convertible,Windows,Inteli3,NvidiaGeForce,4,1.63,1,2.4,0.0,0.128,214.28571428571428,IPSFullHD,37242.72
MSI,Gaming,Windows,Inteli7,NvidiaGeForce,16,2.4,0,2.8,1.024,0.256,192.30769230769232,NonIPSFullHD,68944.31999999999
Asus,Ultrabook,Windows,Inteli5,IntelHD,8,1.1,0,2.5,0.0,0.256,214.28571428571428,NonIPSFullHD,60472.8
HP,2 in 1 Convertible,Chrome,IntelCeleron,IntelHD,8,1.4,1,1.1,0.0,0.0,183.9655172413793,NonIPS,26373.6
others,Ultrabook,Windows,Inteli7,IntelHD,8,1.09,0,1.8,0.0,0.512,192.30769230769232,IPSFullHD,122490.72
Acer,Gaming,Windows,Inteli5,NvidiaGeForce,16,2.5,0,2.5,0.0,0.256,192.30769230769232,NonIPSFullHD,69210.72
MSI,Gaming,Windows,Inteli5,NvidiaGeForce,8,2.2,0,2.5,0.0,0.256,192.30769230769232,NonIPSFullHD,53168.112
Asus,Notebook,Windows,IntelCeleron,IntelHD,4,1.86,0,1.1,0.0,0.128,136.7948717948718,NonIPS,22324.32
Dell,Gaming,Windows,Inteli5,NvidiaGeForce,16,3.21,0,2.5,1.024,0.128,192.30769230769232,NonIPSFullHD,109277.28
HP,Notebook,Windows,Inteli3,AMDRadeon,4,2.5,0,2.0,0.0,0.256,173.41040462427745,IPSFullHD,37242.72
Lenovo,2 in 1 Convertible,Windows,Inteli7,IntelHD,8,1.19,1,1.8,0.0,0.512,225.56390977443607,IPSFullHD,79866.72
Dell,Gaming,Windows,Inteli7,NvidiaGeForce,16,3.49,0,2.9,1.024,0.256,192.30769230769232,NonIPSFullHD,149916.6
HP,Notebook,Windows,Inteli5,AMDRadeon,4,1.86,0,2.5,0.5,0.0,136.7948717948718,NonIPS,32639.8608
Dell,Notebook,Windows,Inteli3,AMDRadeon,4,2.2,0,2.0,1.024,0.0,136.7948717948718,NonIPS,29073.297599999994
HP,Notebook,Windows,AmdA,AMDRadeon,6,2.65,0,2.4,2.048,0.0,173.41040462427745,IPSFullHD,30316.32
Lenovo,Notebook,Windows,IntelCeleron,IntelHD,4,2.1,0,1.6,0.5,0.0,136.7948717948718,NonIPS,16943.04
Acer,Notebook,Chrome,IntelCeleron,IntelHD,4,1.45,0,1.6,0.0,0.0,152.42857142857142,NonIPS,19980.0
Lenovo,Notebook,Windows,Inteli5,IntelHD,4,1.7,0,2.5,0.0,0.256,214.28571428571428,NonIPSFullHD,37242.72
HP,Workstation,Windows,Inteli7,NvidiaQuadro,8,3.14,0,2.8,0.5,0.0,173.41040462427745,NonIPSFullHD,101657.7072
Lenovo,2 in 1 Convertible,Windows,Inteli7,IntelHD,8,1.42,1,2.7,0.0,0.256,285.7142857142857,NonIPS,137995.19999999998
Toshiba,Notebook,Windows,Inteli5,IntelHD,8,1.5,0,2.5,0.0,0.256,225.56390977443607,IPSFullHD,51841.44
Acer,Netbook,Windows,IntelCeleron,IntelHD,4,1.4,0,1.6,0.0,0.0,183.9655172413793,NonIPS,14332.32
Lenovo,2 in 1 Convertible,Windows,Inteli7,IntelHD,16,1.38,1,2.7,0.0,0.512,214.28571428571428,NonIPSFullHD,93186.72
Asus,2 in 1 Convertible,Chrome,IntelM,IntelHD,4,1.2,1,0.9,0.0,0.0,240.0,NonIPSFullHD,35644.32
Toshiba,Ultrabook,Windows,Inteli7,IntelHD,16,1.36,1,2.5,0.0,0.512,225.56390977443607,NonIPSFullHD,100006.56
HP,Notebook,Windows,Inteli7,AMDRadeon,4,2.1,0,2.7,0.5,0.0,192.30769230769232,IPSFullHD,36709.92
Dell,Gaming,Windows,Inteli5,NvidiaGeForce,8,2.56,0,2.5,1.024,0.0,192.30769230769232,NonIPSFullHD,43636.32
Lenovo,Notebook,Windows,AmdA,AMDRadeon,4,2.2,0,2.9,0.0,0.256,192.30769230769232,NonIPSFullHD,21258.72
Lenovo,Notebook,Windows,AmdA,AMDRadeon,8,2.2,0,3.6,1.024,0.0,136.7948717948718,NonIPS,22857.12
Lenovo,Notebook,Windows,Inteli5,IntelHD,4,2.1,0,2.5,2.048,0.0,192.30769230769232,NonIPSFullHD,33110.856
Lenovo,Notebook,Others,Inteli3,IntelHD,4,1.9,0,2.0,0.5,0.0,136.7948717948718,NonIPS,23976.0
Dell,Notebook,Windows,Inteli5,IntelHD,8,2.18,0,2.5,0.0,0.256,192.30769230769232,NonIPSFullHD,42357.6
Acer,2 in 1 Convertible,Windows,Inteli5,IntelHD,8,1.6,1,1.6,0.0,0.256,225.56390977443607,IPSFullHD,53226.72
Lenovo,Workstation,Windows,Inteli7,NvidiaQuadro,16,2.18,0,2.5,0.0,0.512,192.30769230769232,NonIPSFullHD,98834.4
Lenovo,Notebook,Windows,Inteli5,IntelHD,8,1.8,0,2.3,0.0,0.256,214.28571428571428,NonIPSFullHD,63456.48
HP,Notebook,Windows,AmdA,AMDRadeon,6,2.71,0,2.5,2.048,0.0,173.41040462427745,IPSFullHD,34898.932799999995
Lenovo,Gaming,Windows,Inteli7,NvidiaGeForce,8,2.5,0,2.8,1.024,0.128,192.30769230769232,IPSFullHD,66546.72
Dell,Notebook,Linux,Inteli5,NvidiaGeForce,8,1.64,0,2.8,0.0,0.256,214.28571428571428,NonIPSFullHD,58021.92
Dell,Notebook,Linux,Inteli5,IntelHD,8,1.98,0,2.5,1.024,0.0,192.30769230769232,NonIPSFullHD,38681.28
Asus,Notebook,Windows,IntelCeleron,IntelHD,4,1.5,0,1.1,0.0,0.0,214.28571428571428,NonIPSFullHD,15877.44
Dell,Notebook,Windows,Inteli5,IntelHD,16,1.93,0,2.6,0.0,0.512,192.30769230769232,NonIPSFullHD,76012.44480000001
Lenovo,Notebook,Windows,Inteli5,NvidiaGeForce,8,1.87,0,2.5,0.0,0.256,214.28571428571428,IPSFullHD,45664.6896
Dell,Notebook,Windows,Inteli5,IntelHD,8,1.9,0,2.6,0.0,0.256,192.30769230769232,NonIPSFullHD,62817.12
Lenovo,Notebook,Windows,AmdA,AMDRadeon,4,2.19,0,2.0,0.5,0.0,136.7948717948718,NonIPS,15877.44
others,Notebook,Windows,IntelAtom,IntelHD,4,1.4,0,1.92,0.032,0.0,222.8571428571429,IPSFullHD,14119.2
HP,Notebook,Windows,Inteli7,NvidiaGeForce,8,2.63,0,2.7,0.0,0.256,173.41040462427745,NonIPSFullHD,63936.0
Lenovo,Ultrabook,Windows,Inteli7,IntelHD,8,1.17,0,2.5,0.0,0.512,285.7142857142857,IPSQuadHD+,89864.1792
HP,2 in 1 Convertible,Windows,Inteli5,IntelHD,8,1.58,1,2.5,0.0,0.256,160.45112781954887,IPS,44574.048
Lenovo,Ultrabook,Windows,Inteli5,IntelHD,8,1.32,0,2.5,0.0,0.256,214.28571428571428,IPSFullHD,79866.72
Dell,Gaming,Windows,Inteli7,NvidiaGeForce,32,4.36,0,2.8,1.024,1.0,346.8208092485549,NonIPS4KUltraHD,194972.832
MSI,Gaming,Windows,Inteli7,NvidiaGeForce,8,2.7,0,2.8,1.024,0.128,173.41040462427745,NonIPSFullHD,71847.0144
Lenovo,Notebook,Others,Inteli5,IntelHD,4,1.9,0,2.5,1.024,0.0,136.7948717948718,NonIPS,26101.872
Dell,Notebook,Windows,Inteli5,AMDRadeon,8,2.2,0,1.6,1.024,0.128,192.30769230769232,NonIPSFullHD,38308.32
Dell,2 in 1 Convertible,Windows,Inteli3,IntelHD,4,1.71,1,2.4,1.024,0.0,225.56390977443607,NonIPSFullHD,34578.72
Dell,Notebook,Linux,Inteli5,AMDRadeon,8,2.32,0,2.5,1.024,0.0,136.7948717948718,NonIPS,31409.6256
HP,Notebook,Windows,AmdA,AMDRadeon,4,2.1,0,3.0,1.024,0.0,192.30769230769232,NonIPSFullHD,26053.92
Acer,Gaming,Windows,Inteli7,NvidiaGeForce,16,4.2,0,2.6,1.024,0.128,173.41040462427745,IPSFullHD,103096.8
Dell,Notebook,Windows,Inteli5,IntelHD,12,2.25,0,2.5,1.024,0.0,136.7948717948718,NonIPS,34578.72
HP,Notebook,Windows,AmdA,AMDRadeon,6,2.1,0,3.0,1.024,0.128,192.30769230769232,NonIPSFullHD,34632.0
Acer,Notebook,Windows,Inteli5,IntelHD,4,2.4,0,2.5,0.5,0.0,136.7948717948718,NonIPS,29783.52
Lenovo,Notebook,Windows,Inteli5,IntelHD,8,1.44,0,2.5,0.0,0.256,225.56390977443607,IPSFullHD,51148.8
Lenovo,Notebook,Windows,Inteli7,IntelHD,4,1.85,0,2.7,1.024,0.0,192.30769230769232,NonIPSFullHD,41505.12
HP,Workstation,Windows,Inteli7,NvidiaQuadro,16,2.6,0,2.8,0.0,0.256,192.30769230769232,NonIPSFullHD,128884.32
Dell,2 in 1 Convertible,Windows,Inteli5,IntelHD,8,1.55,1,1.6,1.024,0.0,225.56390977443607,NonIPSFullHD,35111.52
MSI,Gaming,Windows,Inteli7,NvidiaGeForce,16,1.8,0,2.8,1.024,0.256,192.30769230769232,NonIPSFullHD,111593.8944
Acer,Notebook,Windows,Inteli3,IntelHD,4,2.4,0,2.0,0.5,0.0,136.7948717948718,NonIPS,21887.424
Dell,Notebook,Windows,Inteli7,NvidiaGeForce,8,2.0,0,2.7,1.024,0.128,192.30769230769232,NonIPSFullHD,64308.96
Dell,Notebook,Windows,Inteli3,IntelHD,8,2.0,0,2.0,0.0,0.256,136.7948717948718,NonIPS,35431.2
Toshiba,Notebook,Windows,Inteli5,IntelHD,8,1.25,1,2.5,0.0,0.256,214.28571428571428,IPSFullHD,81784.8
Lenovo,2 in 1 Convertible,Windows,Inteli5,IntelHD,8,1.7,1,2.5,0.0,0.256,214.28571428571428,NonIPSFullHD,53226.72
Lenovo,Workstation,Windows,Inteli7,NvidiaQuadro,16,2.5,0,2.8,0.0,1.0,384.61538461538464,IPS4KUltraHD,175770.72
Acer,Notebook,Chrome,IntelCeleron,IntelHD,2,1.68,0,1.6,0.0,0.0,152.42857142857142,NonIPS,17582.399999999998
Samsung,Ultrabook,Windows,Inteli7,IntelHD,16,0.81,0,2.7,0.0,0.256,225.56390977443607,NonIPSFullHD,87858.72
HP,Notebook,Windows,Inteli3,IntelHD,8,1.86,0,2.0,0.0,0.256,192.30769230769232,NonIPSFullHD,28717.92
Dell,Notebook,Windows,Inteli5,IntelHD,8,1.6,0,2.5,0.0,0.256,152.42857142857142,NonIPS,60031.1088
HP,Workstation,Windows,IntelXeon,NvidiaQuadro,16,3.0,0,2.9,0.0,0.256,173.41040462427745,IPSFullHD,233845.92
Lenovo,Netbook,Windows,IntelCeleron,IntelHD,4,1.4,1,1.6,0.0,0.128,183.9655172413793,NonIPS,25308.0
HP,Notebook,Windows,Inteli5,IntelHD,8,1.84,0,2.4,0.0,0.256,192.30769230769232,NonIPSFullHD,101232.0
Asus,Notebook,Others,Inteli5,NvidiaGeForce,4,2.45,0,2.3,1.024,0.0,136.7948717948718,NonIPS,30849.12
Lenovo,Ultrabook,Windows,Inteli5,IntelHD,4,1.7,0,2.3,0.0,0.18,214.28571428571428,NonIPSFullHD,58394.88
Asus,Notebook,Windows,Inteli7,IntelHD,4,2.37,0,2.7,0.0,0.256,136.7948717948718,NonIPS,45282.672
Lenovo,2 in 1 Convertible,Windows,Inteli5,IntelHD,8,1.3,1,1.8,0.0,0.256,375.9398496240601,IPSQuadHD+,63882.72
HP,Notebook,Windows,Inteli5,NvidiaGeForce,8,2.2,0,2.5,1.024,0.128,192.30769230769232,IPSFullHD,58554.72
HP,Workstation,Windows,Inteli7,NvidiaQuadro,8,2.59,0,2.6,0.0,0.256,192.30769230769232,NonIPSFullHD,83170.08
Dell,Gaming,Windows,Inteli7,NvidiaGeForce,16,4.42,0,2.8,1.024,0.256,384.61538461538464,IPS4KUltraHD,152859.7872
Acer,Notebook,Windows,Inteli5,IntelHD,4,2.1,0,2.5,0.0,0.256,136.7948717948718,NonIPS,31914.72
Lenovo,Gaming,Windows,Inteli7,NvidiaGeForce,8,2.5,0,2.8,1.024,0.128,192.30769230769232,IPSFullHD,55837.44
Dell,Ultrabook,Windows,Inteli7,IntelHD,16,1.18,0,2.8,0.0,0.256,240.0,NonIPSFullHD,99047.52
others,Ultrabook,Chrome,Inteli5,IntelHD,8,1.1,1,1.2,0.0,0.256,325.2032520325203,NonIPS,83063.52
Asus,Ultrabook,Windows,Inteli5,IntelHD,8,1.2,0,2.5,0.0,0.256,375.9398496240601,IPSQuadHD+,60153.12
Dell,Notebook,Windows,Inteli3,IntelHD,4,1.65,0,2.0,0.5,0.0,160.45112781954887,NonIPS,45234.72
Acer,Notebook,Windows,Inteli5,IntelHD,4,1.6,0,2.3,0.0,0.128,160.45112781954887,NonIPS,34898.4
Asus,Notebook,Windows,IntelPentium,NvidiaGeForce,4,2.8,0,1.1,1.024,0.0,123.35260115606935,NonIPS,25059.715199999995
Dell,Gaming,Windows,Inteli7,NvidiaGeForce,16,2.72,1,2.6,1.024,0.128,384.61538461538464,IPS4KUltraHD,58554.72
Samsung,Ultrabook,Windows,Inteli7,IntelHD,8,1.31,1,2.7,0.0,0.256,225.56390977443607,NonIPSFullHD,85194.72
Acer,Notebook,Linux,IntelPentium,IntelHD,4,2.1,0,1.1,1.024,0.0,136.7948717948718,NonIPS,15877.44
Dell,Notebook,Windows,Inteli7,AMDRadeon,16,2.3,0,2.7,0.0,0.256,192.30769230769232,NonIPSFullHD,62938.0656
Samsung,2 in 1 Convertible,Windows,Inteli7,AMDRadeon,16,1.71,1,2.7,0.0,0.256,200.0,NonIPSFullHD,95850.72
Toshiba,Notebook,Windows,Inteli5,IntelHD,4,1.75,0,2.3,0.0,0.128,152.42857142857142,IPS,54345.6
Dell,Gaming,Windows,Inteli7,NvidiaGeForce,8,2.62,0,2.8,1.024,0.0,192.30769230769232,NonIPSFullHD,58554.72
HP,Ultrabook,Windows,Inteli5,IntelHD,4,1.26,0,2.3,0.0,0.256,170.72,NonIPS,66280.31999999999
Asus,2 in 1 Convertible,Windows,Inteli7,NvidiaGeForce,12,2.3,1,2.7,2.048,0.0,192.30769230769232,NonIPSFullHD,44701.92
Lenovo,Notebook,Windows,Inteli7,NvidiaQuadro,16,2.5,0,2.7,0.0,0.512,384.61538461538464,NonIPS4KUltraHD,126273.6
Acer,Notebook,Windows,Inteli3,IntelHD,4,1.8,0,2.4,0.0,0.128,214.28571428571428,IPSFullHD,33886.08
others,Gaming,Windows,Inteli7,NvidiaGeForce,16,1.95,0,2.8,0.0,0.512,214.28571428571428,NonIPSFullHD,154458.72
Asus,Notebook,Windows,IntelPentium,IntelHD,8,2.0,0,1.1,0.0,0.128,192.30769230769232,NonIPS,31003.632
Dell,Gaming,Windows,Inteli7,NvidiaGeForce,32,4.42,0,2.8,1.024,1.0,173.41040462427745,IPSFullHD,191211.264
Asus,Gaming,Windows,Inteli7,NvidiaGeForce,16,4.3,0,2.6,1.024,0.256,173.41040462427745,IPSFullHD,125208.0
Toshiba,Ultrabook,Windows,Inteli7,NvidiaGeForce,16,1.47,0,2.6,0.0,0.512,214.28571428571428,IPSFullHD,93985.92
Lenovo,Notebook,Others,IntelCeleron,IntelHD,8,2.2,0,1.6,1.024,0.0,136.7948717948718,NonIPS,17529.12
Lenovo,Ultrabook,Windows,Inteli7,IntelHD,16,1.7,0,2.7,0.0,0.512,214.28571428571428,NonIPSFullHD,122490.72
MSI,Gaming,Windows,Inteli7,NvidiaGeForce,16,1.6,0,2.8,1.024,0.256,214.28571428571428,IPSFullHD,100752.48
MSI,Gaming,Windows,Inteli5,NvidiaGeForce,8,2.2,0,2.5,1.024,0.128,192.30769230769232,NonIPSFullHD,58021.92
Lenovo,Gaming,Windows,Inteli7,NvidiaGeForce,4,2.4,0,2.8,1.024,0.0,192.30769230769232,IPSFullHD,53226.72
Acer,Gaming,Windows,Inteli7,NvidiaGeForce,16,4.2,0,2.8,1.024,0.256,173.41040462427745,IPSFullHD,122490.72
Dell,Gaming,Windows,Inteli5,NvidiaGeForce,8,2.62,0,2.5,0.0,0.256,192.30769230769232,NonIPSFullHD,52480.8
Asus,Gaming,Windows,Inteli7,NvidiaGeForce,8,2.24,0,2.8,1.024,0.128,192.30769230769232,NonIPSFullHD,71341.92
others,Notebook,Windows,IntelCeleron,IntelHD,4,1.22,0,1.1,0.0,0.0,214.28571428571428,NonIPS,10810.512
Lenovo,2 in 1 Convertible,Windows,Inteli7,IntelHD,8,1.37,1,2.7,0.0,0.512,225.56390977443607,IPSFullHD,104961.6
Lenovo,2 in 1 Convertible,Windows,Inteli5,AMDRadeon,8,2.08,1,2.5,0.0,0.256,192.30769230769232,NonIPSFullHD,51095.52
Apple,Ultrabook,Mac,IntelM,IntelHD,8,0.92,0,1.2,0.0,0.0,312.0,IPSRetina,62071.2
Lenovo,2 in 1 Convertible,Windows,Inteli5,IntelHD,8,1.42,1,2.5,0.0,0.256,285.7142857142857,IPS,124142.4
Asus,Notebook,Windows,IntelCeleron,IntelHD,4,1.63,0,1.1,0.0,0.0,152.42857142857142,NonIPS,15930.72
Dell,Notebook,Windows,Inteli5,IntelHD,8,1.95,0,2.5,0.0,0.128,136.7948717948718,NonIPS,43156.8
Lenovo,2 in 1 Convertible,Windows,Inteli7,IntelHD,8,1.38,1,2.7,0.0,0.256,215.8273381294964,IPSFullHD,71874.72
Dell,Notebook,Windows,Inteli3,AMDRadeon,8,2.0,0,2.0,0.0,0.256,192.30769230769232,NonIPSFullHD,39373.92
